Model,Step,Method,Bin_ID,Feature_Value
30M,13500,Frequency,34,0.5703111290931702
30M,13500,Frequency,35,0.5473808646202087
30M,13500,Frequency,36,0.5280249714851379
30M,13500,Frequency,37,0.4982411563396454
30M,13500,Frequency,38,0.47853347659111023
30M,13500,Frequency,39,0.45275360345840454
30M,13500,Frequency,40,0.43460553884506226
30M,13500,Frequency,41,0.41761794686317444
30M,13500,Frequency,42,0.4066608250141144
30M,13500,Frequency,43,0.39937686920166016
30M,13500,Frequency,44,0.39633509516716003
30M,13500,Random,0,0.842430055141449
30M,13500,Random,1,0.8263917565345764
30M,13500,Random,2,0.8501189351081848
30M,13500,Random,3,0.8230899572372437
30M,13500,Random,4,0.8359562754631042
30M,13500,Random,5,0.8443960547447205
30M,13500,Random,6,0.8375840783119202
30M,13500,Random,7,0.825737714767456
30M,13500,Random,8,0.8419890403747559
30M,13500,Random,9,0.84663987159729
30M,13500,Random,10,0.8288542628288269
30M,13500,Random,11,0.833229124546051
30M,13500,Random,12,0.8297562599182129
30M,13500,Random,13,0.8235993385314941
30M,13500,Random,14,0.8317172527313232
30M,13500,Random,15,0.8359308838844299
30M,13500,Random,16,0.8360584378242493
30M,13500,Random,17,0.8510291576385498
30M,13500,Random,18,0.8336111903190613
30M,13500,Random,19,0.8170124292373657
30M,13500,Random,20,0.8256160020828247
30M,13500,Random,21,0.8360286951065063
30M,13500,Random,22,0.8349394798278809
30M,13500,Random,23,0.8307176828384399
30M,13500,Random,24,0.832758903503418
30M,13500,Random,25,0.8222471475601196
30M,13500,Random,26,0.8260626792907715
30M,13500,Random,27,0.8261726498603821
30M,13500,Random,28,0.8195427656173706
30M,13500,Random,29,0.8415982723236084
30M,13500,Random,30,0.8360437154769897
30M,13500,Random,31,0.8356406092643738
30M,13500,Random,32,0.8264444470405579
30M,13500,Random,33,0.8210812211036682
30M,13500,Random,34,0.8279066681861877
30M,13500,Random,35,0.8354038596153259
30M,13500,Random,36,0.8376263380050659
30M,13500,Random,37,0.8225351572036743
30M,13500,Random,38,0.8242489099502563
30M,13500,Random,39,0.8291739821434021
30M,13500,Random,40,0.8390987515449524
30M,13500,Random,41,0.8381852507591248
30M,13500,Random,42,0.8408541083335876
30M,13500,Random,43,0.8296717405319214
30M,13500,Random,44,0.8288702964782715
30M,13500,Stat,Mean,0.7798511981964111
30M,13500,Stat,Std,0.3320302963256836
30M,13500,Stat,Max,2.0059778690338135
30M,14000,Frequency,0,1.485407829284668
30M,14000,Frequency,1,1.4387645721435547
30M,14000,Frequency,2,1.4005721807479858
30M,14000,Frequency,3,1.3521220684051514
30M,14000,Frequency,4,1.29952871799469
30M,14000,Frequency,5,1.266534447669983
30M,14000,Frequency,6,1.2219927310943604
30M,14000,Frequency,7,1.1872236728668213
30M,14000,Frequency,8,1.1518234014511108
30M,14000,Frequency,9,1.1133960485458374
30M,14000,Frequency,10,1.082439661026001
30M,14000,Frequency,11,1.0533850193023682
30M,14000,Frequency,12,1.0164592266082764
30M,14000,Frequency,13,0.9894559979438782
30M,14000,Frequency,14,0.955213725566864
30M,14000,Frequency,15,0.9462477564811707
30M,14000,Frequency,16,0.9198840260505676
30M,14000,Frequency,17,0.8939178586006165
30M,14000,Frequency,18,0.8621066212654114
30M,14000,Frequency,19,0.852727472782135
30M,14000,Frequency,20,0.8328034281730652
30M,14000,Frequency,21,0.804338276386261
30M,14000,Frequency,22,0.8003442883491516
30M,14000,Frequency,23,0.7759623527526855
30M,14000,Frequency,24,0.7545220255851746
30M,14000,Frequency,25,0.7391467094421387
30M,14000,Frequency,26,0.7213161587715149
30M,14000,Frequency,27,0.7052571773529053
30M,14000,Frequency,28,0.6893437504768372
30M,14000,Frequency,29,0.6716948747634888
30M,14000,Frequency,30,0.655082106590271
30M,14000,Frequency,31,0.6326329708099365
30M,14000,Frequency,32,0.6206896901130676
30M,14000,Frequency,33,0.5929691791534424
30M,14000,Frequency,34,0.5761919617652893
30M,14000,Frequency,35,0.5524898171424866
30M,14000,Frequency,36,0.5326148867607117
30M,14000,Frequency,37,0.5018965601921082
30M,14000,Frequency,38,0.48154306411743164
30M,14000,Frequency,39,0.4551945924758911
30M,14000,Frequency,40,0.43619394302368164
30M,14000,Frequency,41,0.4184510409832001
30M,14000,Frequency,42,0.4072825014591217
30M,14000,Frequency,43,0.3996518850326538
30M,14000,Frequency,44,0.39637652039527893
30M,14000,Random,0,0.8543897271156311
30M,14000,Random,1,0.8376377820968628
30M,14000,Random,2,0.8617087602615356
30M,14000,Random,3,0.8344338536262512
30M,14000,Random,4,0.8472154140472412
30M,14000,Random,5,0.8564378023147583
30M,14000,Random,6,0.8488865494728088
30M,14000,Random,7,0.8368843793869019
30M,14000,Random,8,0.8531584739685059
30M,14000,Random,9,0.8588303923606873
30M,14000,Random,10,0.840118944644928
30M,14000,Random,11,0.8448367714881897
30M,14000,Random,12,0.8412575721740723
30M,14000,Random,13,0.8349276185035706
30M,14000,Random,14,0.8434305191040039
30M,14000,Random,15,0.846998929977417
30M,14000,Random,16,0.8473964929580688
30M,14000,Random,17,0.8628469109535217
30M,14000,Random,18,0.8452440500259399
30M,14000,Random,19,0.8280882239341736
30M,14000,Random,20,0.8366634249687195
30M,14000,Random,21,0.8473773002624512
30M,14000,Random,22,0.846358060836792
30M,14000,Random,23,0.8418446183204651
30M,14000,Random,24,0.8439973592758179
30M,14000,Random,25,0.833353579044342
30M,14000,Random,26,0.8367201089859009
30M,14000,Random,27,0.8378973603248596
30M,14000,Random,28,0.8311395049095154
30M,14000,Random,29,0.8529890775680542
30M,14000,Random,30,0.8475478291511536
30M,14000,Random,31,0.847233235836029
30M,14000,Random,32,0.8374931812286377
30M,14000,Random,33,0.8321481943130493
30M,14000,Random,34,0.8390911221504211
30M,14000,Random,35,0.8469432592391968
30M,14000,Random,36,0.8487475514411926
30M,14000,Random,37,0.8342527151107788
30M,14000,Random,38,0.8352009057998657
30M,14000,Random,39,0.8406696915626526
30M,14000,Random,40,0.8513230085372925
30M,14000,Random,41,0.8497770428657532
30M,14000,Random,42,0.8522601127624512
30M,14000,Random,43,0.8407673835754395
30M,14000,Random,44,0.8393163681030273
30M,14000,Stat,Mean,0.7898874878883362
30M,14000,Stat,Std,0.3393159806728363
30M,14000,Stat,Max,2.036388874053955
30M,14500,Frequency,0,1.5068308115005493
30M,14500,Frequency,1,1.4612395763397217
30M,14500,Frequency,2,1.4223313331604004
30M,14500,Frequency,3,1.3729538917541504
30M,14500,Frequency,4,1.320451021194458
30M,14500,Frequency,5,1.2870080471038818
30M,14500,Frequency,6,1.2416802644729614
30M,14500,Frequency,7,1.2056267261505127
30M,14500,Frequency,8,1.1688203811645508
30M,14500,Frequency,9,1.130946159362793
30M,14500,Frequency,10,1.100185751914978
30M,14500,Frequency,11,1.069729208946228
30M,14500,Frequency,12,1.032295823097229
30M,14500,Frequency,13,1.0040820837020874
30M,14500,Frequency,14,0.9694350361824036
30M,14500,Frequency,15,0.9602702260017395
30M,14500,Frequency,16,0.9334786534309387
30M,14500,Frequency,17,0.9075466394424438
30M,14500,Frequency,18,0.8747978806495667
30M,14500,Frequency,19,0.8655968308448792
30M,14500,Frequency,20,0.8445009589195251
30M,14500,Frequency,21,0.8152115345001221
30M,14500,Frequency,22,0.8113177418708801
30M,14500,Frequency,23,0.7865179181098938
30M,14500,Frequency,24,0.7645708322525024
30M,14500,Frequency,25,0.748782753944397
30M,14500,Frequency,26,0.7310788035392761
30M,14500,Frequency,27,0.7140192985534668
30M,14500,Frequency,28,0.6981232762336731
30M,14500,Frequency,29,0.6798399686813354
30M,14500,Frequency,30,0.6628187298774719
30M,14500,Frequency,31,0.6399363279342651
30M,14500,Frequency,32,0.6276209354400635
30M,14500,Frequency,33,0.5990939140319824
30M,14500,Frequency,34,0.5822336077690125
30M,14500,Frequency,35,0.5575670003890991
30M,14500,Frequency,36,0.5375151634216309
30M,14500,Frequency,37,0.5058072805404663
30M,14500,Frequency,38,0.4846161901950836
30M,14500,Frequency,39,0.4572540521621704
30M,14500,Frequency,40,0.4377574622631073
30M,14500,Frequency,41,0.4195101857185364
30M,14500,Frequency,42,0.4078868627548218
30M,14500,Frequency,43,0.39991334080696106
30M,14500,Frequency,44,0.3966110348701477
30M,14500,Random,0,0.8656759262084961
30M,14500,Random,1,0.8489826321601868
30M,14500,Random,2,0.8725057244300842
30M,14500,Random,3,0.845071017742157
30M,14500,Random,4,0.8584386110305786
30M,14500,Random,5,0.8679203987121582
30M,14500,Random,6,0.8597623705863953
30M,14500,Random,7,0.8477784395217896
30M,14500,Random,8,0.8648114800453186
30M,14500,Random,9,0.870985746383667
30M,14500,Random,10,0.8522881269454956
30M,14500,Random,11,0.8567492961883545
30M,14500,Random,12,0.8524408936500549
30M,14500,Random,13,0.8455011248588562
30M,14500,Random,14,0.8554987907409668
30M,14500,Random,15,0.8587155938148499
30M,14500,Random,16,0.8585379719734192
30M,14500,Random,17,0.8748119473457336
30M,14500,Random,18,0.8565298914909363
30M,14500,Random,19,0.839302122592926
30M,14500,Random,20,0.8475947976112366
30M,14500,Random,21,0.8589572310447693
30M,14500,Random,22,0.857613205909729
30M,14500,Random,23,0.8524056077003479
30M,14500,Random,24,0.8553476333618164
30M,14500,Random,25,0.8444562554359436
30M,14500,Random,26,0.8483859300613403
30M,14500,Random,27,0.8499045968055725
30M,14500,Random,28,0.842320442199707
30M,14500,Random,29,0.8631917238235474
30M,14500,Random,30,0.8588289618492126
30M,14500,Random,31,0.858124315738678
30M,14500,Random,32,0.8490209579467773
30M,14500,Random,33,0.8435388207435608
30M,14500,Random,34,0.8505591750144958
30M,14500,Random,35,0.8585518598556519
30M,14500,Random,36,0.8610289692878723
30M,14500,Random,37,0.8454334139823914
30M,14500,Random,38,0.8457365036010742
30M,14500,Random,39,0.852225661277771
30M,14500,Random,40,0.8629279732704163
30M,14500,Random,41,0.861210286617279
30M,14500,Random,42,0.8639695048332214
30M,14500,Random,43,0.8520169854164124
30M,14500,Random,44,0.8509948253631592
30M,14500,Stat,Mean,0.7998769283294678
30M,14500,Stat,Std,0.346547931432724
30M,14500,Stat,Max,2.050278663635254
30M,15000,Frequency,0,1.5265430212020874
30M,15000,Frequency,1,1.483711838722229
30M,15000,Frequency,2,1.4447777271270752
30M,15000,Frequency,3,1.3934094905853271
30M,15000,Frequency,4,1.3404924869537354
30M,15000,Frequency,5,1.306706190109253
30M,15000,Frequency,6,1.2608168125152588
30M,15000,Frequency,7,1.2245595455169678
30M,15000,Frequency,8,1.1869099140167236
30M,15000,Frequency,9,1.1486480236053467
30M,15000,Frequency,10,1.1167986392974854
30M,15000,Frequency,11,1.085618019104004
30M,15000,Frequency,12,1.0477732419967651
30M,15000,Frequency,13,1.0189152956008911
30M,15000,Frequency,14,0.983203649520874
30M,15000,Frequency,15,0.9745477437973022
30M,15000,Frequency,16,0.9474439024925232
30M,15000,Frequency,17,0.9205620288848877
30M,15000,Frequency,18,0.8871890306472778
30M,15000,Frequency,19,0.8773421049118042
30M,15000,Frequency,20,0.8562690615653992
30M,15000,Frequency,21,0.8264407515525818
30M,15000,Frequency,22,0.8224169015884399
30M,15000,Frequency,23,0.7968069314956665
30M,15000,Frequency,24,0.7745071053504944
30M,15000,Frequency,25,0.7585911750793457
30M,15000,Frequency,26,0.7401830554008484
30M,15000,Frequency,27,0.722620964050293
30M,15000,Frequency,28,0.7070278525352478
30M,15000,Frequency,29,0.6877977252006531
30M,15000,Frequency,30,0.6705014109611511
30M,15000,Frequency,31,0.6469454169273376
30M,15000,Frequency,32,0.6344050765037537
30M,15000,Frequency,33,0.6053569316864014
30M,15000,Frequency,34,0.5886154770851135
30M,15000,Frequency,35,0.5628219842910767
30M,15000,Frequency,36,0.5419504046440125
30M,15000,Frequency,37,0.5097361207008362
30M,15000,Frequency,38,0.4879029393196106
30M,15000,Frequency,39,0.4600631296634674
30M,15000,Frequency,40,0.4395194947719574
30M,15000,Frequency,41,0.4207284152507782
30M,15000,Frequency,42,0.40856632590293884
30M,15000,Frequency,43,0.40021345019340515
30M,15000,Frequency,44,0.39687380194664
30M,15000,Random,0,0.8771759271621704
30M,15000,Random,1,0.8602836728096008
30M,15000,Random,2,0.8840367794036865
30M,15000,Random,3,0.8563615083694458
30M,15000,Random,4,0.8691697716712952
30M,15000,Random,5,0.8789035081863403
30M,15000,Random,6,0.8709914088249207
30M,15000,Random,7,0.8585851192474365
30M,15000,Random,8,0.8761106133460999
30M,15000,Random,9,0.8819688558578491
30M,15000,Random,10,0.8632016777992249
30M,15000,Random,11,0.8680985569953918
30M,15000,Random,12,0.8649498224258423
30M,15000,Random,13,0.8571950197219849
30M,15000,Random,14,0.867350161075592
30M,15000,Random,15,0.8701037168502808
30M,15000,Random,16,0.8701708316802979
30M,15000,Random,17,0.8865824937820435
30M,15000,Random,18,0.8679322600364685
30M,15000,Random,19,0.8504483699798584
30M,15000,Random,20,0.8584358096122742
30M,15000,Random,21,0.8705036044120789
30M,15000,Random,22,0.8689443469047546
30M,15000,Random,23,0.8633803725242615
30M,15000,Random,24,0.866625964641571
30M,15000,Random,25,0.8549244403839111
30M,15000,Random,26,0.8589876890182495
30M,15000,Random,27,0.8611413240432739
30M,15000,Random,28,0.8540058732032776
30M,15000,Random,29,0.8744829297065735
30M,15000,Random,30,0.8698341846466064
30M,15000,Random,31,0.8690866231918335
30M,15000,Random,32,0.8602578639984131
30M,15000,Random,33,0.8542253375053406
30M,15000,Random,34,0.8618662357330322
30M,15000,Random,35,0.8692885637283325
30M,15000,Random,36,0.8729122281074524
30M,15000,Random,37,0.8566282391548157
30M,15000,Random,38,0.8566918969154358
30M,15000,Random,39,0.8636187314987183
30M,15000,Random,40,0.8737232685089111
30M,15000,Random,41,0.8720542192459106
30M,15000,Random,42,0.8751296401023865
30M,15000,Random,43,0.8634535670280457
30M,15000,Random,44,0.8632751703262329
30M,15000,Stat,Mean,0.8097705245018005
30M,15000,Stat,Std,0.35358577966690063
30M,15000,Stat,Max,2.0760908126831055
30M,15500,Frequency,0,1.546639084815979
30M,15500,Frequency,1,1.5052003860473633
30M,15500,Frequency,2,1.465781569480896
30M,15500,Frequency,3,1.414404273033142
30M,15500,Frequency,4,1.3607538938522339
30M,15500,Frequency,5,1.3265823125839233
30M,15500,Frequency,6,1.2788019180297852
30M,15500,Frequency,7,1.2434611320495605
30M,15500,Frequency,8,1.2039332389831543
30M,15500,Frequency,9,1.1654683351516724
30M,15500,Frequency,10,1.133718490600586
30M,15500,Frequency,11,1.1007965803146362
30M,15500,Frequency,12,1.0636802911758423
30M,15500,Frequency,13,1.0336884260177612
30M,15500,Frequency,14,0.9974991083145142
30M,15500,Frequency,15,0.9881494641304016
30M,15500,Frequency,16,0.9613011479377747
30M,15500,Frequency,17,0.933244526386261
30M,15500,Frequency,18,0.8990147709846497
30M,15500,Frequency,19,0.8898122906684875
30M,15500,Frequency,20,0.8679428696632385
30M,15500,Frequency,21,0.8372556567192078
30M,15500,Frequency,22,0.8325093388557434
30M,15500,Frequency,23,0.8071335554122925
30M,15500,Frequency,24,0.7845964431762695
30M,15500,Frequency,25,0.7682349681854248
30M,15500,Frequency,26,0.7497044801712036
30M,15500,Frequency,27,0.7318122386932373
30M,15500,Frequency,28,0.7154067754745483
30M,15500,Frequency,29,0.6956106424331665
30M,15500,Frequency,30,0.6782225370407104
30M,15500,Frequency,31,0.6541621088981628
30M,15500,Frequency,32,0.6414539813995361
30M,15500,Frequency,33,0.6114214658737183
30M,15500,Frequency,34,0.5943806171417236
30M,15500,Frequency,35,0.5681003928184509
30M,15500,Frequency,36,0.546431303024292
30M,15500,Frequency,37,0.5136556029319763
30M,15500,Frequency,38,0.49106183648109436
30M,15500,Frequency,39,0.4626361131668091
30M,15500,Frequency,40,0.4411070644855499
30M,15500,Frequency,41,0.4217037558555603
30M,15500,Frequency,42,0.40905970335006714
30M,15500,Frequency,43,0.40056112408638
30M,15500,Frequency,44,0.397053599357605
30M,15500,Random,0,0.888490617275238
30M,15500,Random,1,0.870930552482605
30M,15500,Random,2,0.8961283564567566
30M,15500,Random,3,0.8674808740615845
30M,15500,Random,4,0.8805688619613647
30M,15500,Random,5,0.8902134299278259
30M,15500,Random,6,0.8825399875640869
30M,15500,Random,7,0.8702324628829956
30M,15500,Random,8,0.8872990608215332
30M,15500,Random,9,0.8930742740631104
30M,15500,Random,10,0.8742963075637817
30M,15500,Random,11,0.8788812160491943
30M,15500,Random,12,0.8761150240898132
30M,15500,Random,13,0.8679282069206238
30M,15500,Random,14,0.8784114718437195
30M,15500,Random,15,0.8810868859291077
30M,15500,Random,16,0.881217360496521
30M,15500,Random,17,0.897671639919281
30M,15500,Random,18,0.8788939714431763
30M,15500,Random,19,0.8607146143913269
30M,15500,Random,20,0.869675874710083
30M,15500,Random,21,0.8816218972206116
30M,15500,Random,22,0.8798716068267822
30M,15500,Random,23,0.8746163845062256
30M,15500,Random,24,0.8776617646217346
30M,15500,Random,25,0.865973949432373
30M,15500,Random,26,0.8703059554100037
30M,15500,Random,27,0.8723440766334534
30M,15500,Random,28,0.8651036024093628
30M,15500,Random,29,0.8857032656669617
30M,15500,Random,30,0.8815436363220215
30M,15500,Random,31,0.8801316618919373
30M,15500,Random,32,0.8712479472160339
30M,15500,Random,33,0.8651195764541626
30M,15500,Random,34,0.872909665107727
30M,15500,Random,35,0.8800836801528931
30M,15500,Random,36,0.8840577006340027
30M,15500,Random,37,0.8665480613708496
30M,15500,Random,38,0.8678280711174011
30M,15500,Random,39,0.874461829662323
30M,15500,Random,40,0.8846511244773865
30M,15500,Random,41,0.8828002214431763
30M,15500,Random,42,0.8862605094909668
30M,15500,Random,43,0.8745023012161255
30M,15500,Random,44,0.8745511174201965
30M,15500,Stat,Mean,0.8195241093635559
30M,15500,Stat,Std,0.36054468154907227
30M,15500,Stat,Max,2.090536594390869
30M,16000,Frequency,0,1.5669234991073608
30M,16000,Frequency,1,1.5259727239608765
30M,16000,Frequency,2,1.4869611263275146
30M,16000,Frequency,3,1.4343539476394653
30M,16000,Frequency,4,1.3806242942810059
30M,16000,Frequency,5,1.3455891609191895
30M,16000,Frequency,6,1.2970478534698486
30M,16000,Frequency,7,1.2612323760986328
30M,16000,Frequency,8,1.220613718032837
30M,16000,Frequency,9,1.1820749044418335
30M,16000,Frequency,10,1.1496292352676392
30M,16000,Frequency,11,1.1161792278289795
30M,16000,Frequency,12,1.078592300415039
30M,16000,Frequency,13,1.0473241806030273
30M,16000,Frequency,14,1.0104206800460815
30M,16000,Frequency,15,1.0011707544326782
30M,16000,Frequency,16,0.9739309549331665
30M,16000,Frequency,17,0.9461352825164795
30M,16000,Frequency,18,0.910605788230896
30M,16000,Frequency,19,0.9012947678565979
30M,16000,Frequency,20,0.8793233036994934
30M,16000,Frequency,21,0.8478274941444397
30M,16000,Frequency,22,0.8428728580474854
30M,16000,Frequency,23,0.8167200088500977
