Model,Step,Method,Bin_ID,Feature_Value
30M,16000,Frequency,38,0.4942033588886261
30M,16000,Frequency,39,0.46474334597587585
30M,16000,Frequency,40,0.4428284168243408
30M,16000,Frequency,41,0.4226725697517395
30M,16000,Frequency,42,0.4097197353839874
30M,16000,Frequency,43,0.4008547365665436
30M,16000,Frequency,44,0.39722344279289246
30M,16000,Random,0,0.8913668990135193
30M,16000,Random,1,0.8886409997940063
30M,16000,Random,2,0.8962043523788452
30M,16000,Random,3,0.879925012588501
30M,16000,Random,4,0.9116314649581909
30M,16000,Random,5,0.8811452388763428
30M,16000,Random,6,0.8556514382362366
30M,16000,Random,7,0.8937350511550903
30M,16000,Random,8,0.8851754069328308
30M,16000,Random,9,0.8836807012557983
30M,16000,Random,10,0.8869374990463257
30M,16000,Random,11,0.888309121131897
30M,16000,Random,12,0.9013588428497314
30M,16000,Random,13,0.9001647233963013
30M,16000,Random,14,0.8848984837532043
30M,16000,Random,15,0.8915950655937195
30M,16000,Random,16,0.8699162602424622
30M,16000,Random,17,0.8813971281051636
30M,16000,Random,18,0.8810891509056091
30M,16000,Random,19,0.8944295048713684
30M,16000,Random,20,0.8757823705673218
30M,16000,Random,21,0.906760573387146
30M,16000,Random,22,0.8765186071395874
30M,16000,Random,23,0.8705924153327942
30M,16000,Random,24,0.8879744410514832
30M,16000,Random,25,0.8884427547454834
30M,16000,Random,26,0.8922391533851624
30M,16000,Random,27,0.8918537497520447
30M,16000,Random,28,0.8849190473556519
30M,16000,Random,29,0.9059575200080872
30M,16000,Random,30,0.8857023119926453
30M,16000,Random,31,0.8790297508239746
30M,16000,Random,32,0.8769599795341492
30M,16000,Random,33,0.8991970419883728
30M,16000,Random,34,0.9067559242248535
30M,16000,Random,35,0.883753776550293
30M,16000,Random,36,0.8925809860229492
30M,16000,Random,37,0.891653299331665
30M,16000,Random,38,0.8860933780670166
30M,16000,Random,39,0.9071000218391418
30M,16000,Random,40,0.8923132419586182
30M,16000,Random,41,0.8832675814628601
30M,16000,Random,42,0.9011878371238708
30M,16000,Random,43,0.8706411123275757
30M,16000,Random,44,0.9040542244911194
30M,16500,Global,-1,205.36964416503906
30M,16500,Frequency,0,1.5858577489852905
30M,16500,Frequency,1,1.5459901094436646
30M,16500,Frequency,2,1.5070993900299072
30M,16500,Frequency,3,1.45431387424469
30M,16500,Frequency,4,1.3995778560638428
30M,16500,Frequency,5,1.36488938331604
30M,16500,Frequency,6,1.3161635398864746
30M,16500,Frequency,7,1.27924644947052
30M,16500,Frequency,8,1.2376660108566284
30M,16500,Frequency,9,1.1990153789520264
30M,16500,Frequency,10,1.1652579307556152
30M,16500,Frequency,11,1.1317262649536133
30M,16500,Frequency,12,1.0935920476913452
30M,16500,Frequency,13,1.0611991882324219
30M,16500,Frequency,14,1.0237863063812256
30M,16500,Frequency,15,1.0145503282546997
30M,16500,Frequency,16,0.9869204163551331
30M,16500,Frequency,17,0.9578424692153931
30M,16500,Frequency,18,0.9225660562515259
30M,16500,Frequency,19,0.9130465984344482
30M,16500,Frequency,20,0.8898991346359253
30M,16500,Frequency,21,0.8581777215003967
30M,16500,Frequency,22,0.8532422780990601
30M,16500,Frequency,23,0.826059103012085
30M,16500,Frequency,24,0.8032170534133911
30M,16500,Frequency,25,0.7866026163101196
30M,16500,Frequency,26,0.7677828073501587
30M,16500,Frequency,27,0.7484871745109558
30M,16500,Frequency,28,0.7321621179580688
30M,16500,Frequency,29,0.7114818692207336
30M,16500,Frequency,30,0.6924371719360352
30M,16500,Frequency,31,0.6682501435279846
30M,16500,Frequency,32,0.6548388600349426
30M,16500,Frequency,33,0.6232188940048218
30M,16500,Frequency,34,0.6049509048461914
30M,16500,Frequency,35,0.5777196288108826
30M,16500,Frequency,36,0.5558814406394958
30M,16500,Frequency,37,0.5215921401977539
30M,16500,Frequency,38,0.4971455931663513
30M,16500,Frequency,39,0.46709388494491577
30M,16500,Frequency,40,0.4441969096660614
30M,16500,Frequency,41,0.4236440360546112
30M,16500,Frequency,42,0.4102422297000885
30M,16500,Frequency,43,0.40106743574142456
30M,16500,Frequency,44,0.39733925461769104
30M,16500,Random,0,0.9020656943321228
30M,16500,Random,1,0.8994464874267578
30M,16500,Random,2,0.9071261882781982
30M,16500,Random,3,0.8900042772293091
30M,16500,Random,4,0.9220772385597229
30M,16500,Random,5,0.8916419744491577
30M,16500,Random,6,0.8657271862030029
30M,16500,Random,7,0.9043934345245361
30M,16500,Random,8,0.895544171333313
30M,16500,Random,9,0.8938205242156982
30M,16500,Random,10,0.8980869054794312
30M,16500,Random,11,0.8989593982696533
30M,16500,Random,12,0.9123203754425049
30M,16500,Random,13,0.9110811352729797
30M,16500,Random,14,0.8956663608551025
30M,16500,Random,15,0.902479350566864
30M,16500,Random,16,0.8800549507141113
30M,16500,Random,17,0.8913741111755371
30M,16500,Random,18,0.8917202353477478
30M,16500,Random,19,0.9054521322250366
30M,16500,Random,20,0.88606858253479
30M,16500,Random,21,0.9171271324157715
30M,16500,Random,22,0.8864955902099609
30M,16500,Random,23,0.8810384273529053
30M,16500,Random,24,0.8980779647827148
30M,16500,Random,25,0.8983514308929443
30M,16500,Random,26,0.9034410119056702
30M,16500,Random,27,0.902601957321167
30M,16500,Random,28,0.8949151635169983
30M,16500,Random,29,0.9171699285507202
30M,16500,Random,30,0.8961559534072876
30M,16500,Random,31,0.8898694515228271
30M,16500,Random,32,0.8878200650215149
30M,16500,Random,33,0.9094401597976685
30M,16500,Random,34,0.9176412224769592
30M,16500,Random,35,0.8943547606468201
30M,16500,Random,36,0.9034016132354736
30M,16500,Random,37,0.9023188352584839
30M,16500,Random,38,0.8966557383537292
30M,16500,Random,39,0.917880654335022
30M,16500,Random,40,0.9030755162239075
30M,16500,Random,41,0.894266664981842
30M,16500,Random,42,0.9121918678283691
30M,16500,Random,43,0.8814041614532471
30M,16500,Random,44,0.9149782061576843
30M,17000,Global,-1,207.89120483398438
30M,17000,Frequency,0,1.6063748598098755
30M,17000,Frequency,1,1.566143274307251
30M,17000,Frequency,2,1.5270297527313232
30M,17000,Frequency,3,1.4745672941207886
30M,17000,Frequency,4,1.418702244758606
30M,17000,Frequency,5,1.3838051557540894
30M,17000,Frequency,6,1.334533929824829
30M,17000,Frequency,7,1.2962385416030884
30M,17000,Frequency,8,1.2548534870147705
30M,17000,Frequency,9,1.2154098749160767
30M,17000,Frequency,10,1.1807851791381836
30M,17000,Frequency,11,1.1466456651687622
30M,17000,Frequency,12,1.1082137823104858
30M,17000,Frequency,13,1.0753833055496216
30M,17000,Frequency,14,1.036896824836731
30M,17000,Frequency,15,1.028083324432373
30M,17000,Frequency,16,1.0001479387283325
30M,17000,Frequency,17,0.9704543948173523
30M,17000,Frequency,18,0.9340676069259644
30M,17000,Frequency,19,0.9247714281082153
30M,17000,Frequency,20,0.9011315107345581
30M,17000,Frequency,21,0.8684834241867065
30M,17000,Frequency,22,0.8640252947807312
30M,17000,Frequency,23,0.8357599377632141
30M,17000,Frequency,24,0.8126751184463501
30M,17000,Frequency,25,0.795655369758606
30M,17000,Frequency,26,0.7766048312187195
30M,17000,Frequency,27,0.7565791010856628
30M,17000,Frequency,28,0.7401314377784729
30M,17000,Frequency,29,0.7190203666687012
30M,17000,Frequency,30,0.6996397972106934
30M,17000,Frequency,31,0.6750729084014893
30M,17000,Frequency,32,0.661494255065918
30M,17000,Frequency,33,0.629301130771637
30M,17000,Frequency,34,0.6105911731719971
30M,17000,Frequency,35,0.5824123620986938
30M,17000,Frequency,36,0.5604573488235474
30M,17000,Frequency,37,0.5252029895782471
30M,17000,Frequency,38,0.500488817691803
30M,17000,Frequency,39,0.4691679775714874
30M,17000,Frequency,40,0.44606873393058777
30M,17000,Frequency,41,0.4245595932006836
30M,17000,Frequency,42,0.41094541549682617
30M,17000,Frequency,43,0.4012785255908966
30M,17000,Frequency,44,0.39756327867507935
30M,17000,Random,0,0.9130747318267822
30M,17000,Random,1,0.9101607203483582
30M,17000,Random,2,0.9175178408622742
30M,17000,Random,3,0.9001522064208984
30M,17000,Random,4,0.9333860278129578
30M,17000,Random,5,0.9023225903511047
30M,17000,Random,6,0.8758797645568848
30M,17000,Random,7,0.9151612520217896
30M,17000,Random,8,0.9061387181282043
30M,17000,Random,9,0.9030168652534485
30M,17000,Random,10,0.9098809957504272
30M,17000,Random,11,0.9089654684066772
30M,17000,Random,12,0.9236679673194885
30M,17000,Random,13,0.9229339361190796
30M,17000,Random,14,0.9067402482032776
30M,17000,Random,15,0.9128844141960144
30M,17000,Random,16,0.8908304572105408
30M,17000,Random,17,0.9014591574668884
30M,17000,Random,18,0.9023913741111755
30M,17000,Random,19,0.9158573150634766
30M,17000,Random,20,0.8960866928100586
30M,17000,Random,21,0.9283884763717651
30M,17000,Random,22,0.8970502614974976
30M,17000,Random,23,0.8906615972518921
30M,17000,Random,24,0.9088394641876221
30M,17000,Random,25,0.908611536026001
30M,17000,Random,26,0.9133966565132141
30M,17000,Random,27,0.913445234298706
30M,17000,Random,28,0.9047253131866455
30M,17000,Random,29,0.9279763102531433
30M,17000,Random,30,0.9071890711784363
30M,17000,Random,31,0.9005222916603088
30M,17000,Random,32,0.898685872554779
30M,17000,Random,33,0.9196947813034058
30M,17000,Random,34,0.9284738302230835
30M,17000,Random,35,0.9051037430763245
30M,17000,Random,36,0.9145150780677795
30M,17000,Random,37,0.9129625558853149
30M,17000,Random,38,0.9074901342391968
30M,17000,Random,39,0.92902010679245
30M,17000,Random,40,0.9138079881668091
30M,17000,Random,41,0.904633104801178
30M,17000,Random,42,0.9227479696273804
30M,17000,Random,43,0.891976535320282
30M,17000,Random,44,0.9253919124603271
30M,17500,Global,-1,210.3826446533203
30M,17500,Frequency,0,1.6252171993255615
30M,17500,Frequency,1,1.5865312814712524
30M,17500,Frequency,2,1.5464545488357544
30M,17500,Frequency,3,1.4938946962356567
30M,17500,Frequency,4,1.4374282360076904
30M,17500,Frequency,5,1.402732253074646
30M,17500,Frequency,6,1.3525474071502686
30M,17500,Frequency,7,1.3131998777389526
30M,17500,Frequency,8,1.2718629837036133
30M,17500,Frequency,9,1.2310880422592163
30M,17500,Frequency,10,1.1958656311035156
30M,17500,Frequency,11,1.1618568897247314
30M,17500,Frequency,12,1.1224713325500488
30M,17500,Frequency,13,1.089009404182434
30M,17500,Frequency,14,1.0501205921173096
30M,17500,Frequency,15,1.0412460565567017
30M,17500,Frequency,16,1.0126938819885254
30M,17500,Frequency,17,0.9830592274665833
30M,17500,Frequency,18,0.9454351663589478
30M,17500,Frequency,19,0.9361653327941895
30M,17500,Frequency,20,0.9115582704544067
30M,17500,Frequency,21,0.8791030049324036
30M,17500,Frequency,22,0.8743420839309692
30M,17500,Frequency,23,0.846063494682312
30M,17500,Frequency,24,0.8225169777870178
30M,17500,Frequency,25,0.8046635985374451
30M,17500,Frequency,26,0.7854292988777161
30M,17500,Frequency,27,0.7651998996734619
30M,17500,Frequency,28,0.7480579614639282
30M,17500,Frequency,29,0.7271183133125305
30M,17500,Frequency,30,0.7074289917945862
30M,17500,Frequency,31,0.6820040941238403
30M,17500,Frequency,32,0.6679097414016724
30M,17500,Frequency,33,0.6358250975608826
30M,17500,Frequency,34,0.616356611251831
30M,17500,Frequency,35,0.5877990126609802
30M,17500,Frequency,36,0.5652744174003601
30M,17500,Frequency,37,0.5291939377784729
30M,17500,Frequency,38,0.5038185715675354
30M,17500,Frequency,39,0.47144755721092224
30M,17500,Frequency,40,0.44783008098602295
30M,17500,Frequency,41,0.42559555172920227
30M,17500,Frequency,42,0.41162165999412537
30M,17500,Frequency,43,0.4015941917896271
30M,17500,Frequency,44,0.39795172214508057
30M,17500,Random,0,0.9231846332550049
30M,17500,Random,1,0.9210702180862427
30M,17500,Random,2,0.927859902381897
30M,17500,Random,3,0.9099507927894592
30M,17500,Random,4,0.9447256326675415
30M,17500,Random,5,0.9128719568252563
30M,17500,Random,6,0.8864112496376038
30M,17500,Random,7,0.9254317283630371
30M,17500,Random,8,0.9170733690261841
30M,17500,Random,9,0.9138076901435852
30M,17500,Random,10,0.9204736948013306
30M,17500,Random,11,0.919325053691864
30M,17500,Random,12,0.9339883923530579
30M,17500,Random,13,0.9332023859024048
30M,17500,Random,14,0.9166032671928406
30M,17500,Random,15,0.9240182638168335
30M,17500,Random,16,0.9016379714012146
30M,17500,Random,17,0.9126358032226562
30M,17500,Random,18,0.9128000140190125
30M,17500,Random,19,0.9264102578163147
30M,17500,Random,20,0.9062278866767883
30M,17500,Random,21,0.9391838908195496
30M,17500,Random,22,0.9077862501144409
30M,17500,Random,23,0.9005481004714966
30M,17500,Random,24,0.9192086458206177
30M,17500,Random,25,0.9196107387542725
30M,17500,Random,26,0.9237527847290039
30M,17500,Random,27,0.9246087074279785
30M,17500,Random,28,0.9156485795974731
30M,17500,Random,29,0.9384208917617798
30M,17500,Random,30,0.9175830483436584
30M,17500,Random,31,0.9108036160469055
30M,17500,Random,32,0.9095454812049866
30M,17500,Random,33,0.9301198124885559
30M,17500,Random,34,0.9392781853675842
30M,17500,Random,35,0.9148240685462952
30M,17500,Random,36,0.9256033897399902
30M,17500,Random,37,0.9230939745903015
30M,17500,Random,38,0.9177215695381165
30M,17500,Random,39,0.9393340945243835
30M,17500,Random,40,0.924647331237793
30M,17500,Random,41,0.9152977466583252
30M,17500,Random,42,0.9331970810890198
30M,17500,Random,43,0.9029165506362915
30M,17500,Random,44,0.9368577003479004
30M,18000,Global,-1,212.83950805664062
30M,18000,Frequency,0,1.6430113315582275
30M,18000,Frequency,1,1.606082797050476
30M,18000,Frequency,2,1.5655434131622314
30M,18000,Frequency,3,1.5128748416900635
30M,18000,Frequency,4,1.4564805030822754
30M,18000,Frequency,5,1.4216907024383545
30M,18000,Frequency,6,1.3700448274612427
30M,18000,Frequency,7,1.329428791999817
30M,18000,Frequency,8,1.2882112264633179
30M,18000,Frequency,9,1.2464872598648071
30M,18000,Frequency,10,1.2113749980926514
30M,18000,Frequency,11,1.1768206357955933
30M,18000,Frequency,12,1.1362050771713257
30M,18000,Frequency,13,1.1028269529342651
30M,18000,Frequency,14,1.063468337059021
30M,18000,Frequency,15,1.0546855926513672
30M,18000,Frequency,16,1.0253695249557495
30M,18000,Frequency,17,0.9952328205108643
30M,18000,Frequency,18,0.9577537178993225
30M,18000,Frequency,19,0.9476278424263
30M,18000,Frequency,20,0.9224721193313599
30M,18000,Frequency,21,0.8893678188323975
30M,18000,Frequency,22,0.8840780854225159
30M,18000,Frequency,23,0.8557969331741333
30M,18000,Frequency,24,0.8324574828147888
30M,18000,Frequency,25,0.8136554956436157
30M,18000,Frequency,26,0.7948874235153198
30M,18000,Frequency,27,0.7742781639099121
30M,18000,Frequency,28,0.7556023001670837
30M,18000,Frequency,29,0.73471999168396
30M,18000,Frequency,30,0.7145613431930542
30M,18000,Frequency,31,0.6886096000671387
30M,18000,Frequency,32,0.6744959950447083
30M,18000,Frequency,33,0.6414244174957275
30M,18000,Frequency,34,0.6220611333847046
30M,18000,Frequency,35,0.5931116342544556
30M,18000,Frequency,36,0.5696669816970825
30M,18000,Frequency,37,0.5326234102249146
30M,18000,Frequency,38,0.5070815682411194
30M,18000,Frequency,39,0.4737953245639801
30M,18000,Frequency,40,0.4495985805988312
30M,18000,Frequency,41,0.42697879672050476
30M,18000,Frequency,42,0.41232290863990784
30M,18000,Frequency,43,0.40190574526786804
30M,18000,Frequency,44,0.3980974853038788
30M,18000,Random,0,0.9336444735527039
30M,18000,Random,1,0.9313991665840149
30M,18000,Random,2,0.9385607242584229
30M,18000,Random,3,0.9194930791854858
30M,18000,Random,4,0.9558913707733154
30M,18000,Random,5,0.9233734011650085
30M,18000,Random,6,0.8962113261222839
30M,18000,Random,7,0.9366359114646912
30M,18000,Random,8,0.9275684356689453
30M,18000,Random,9,0.9242189526557922
30M,18000,Random,10,0.9306613206863403
30M,18000,Random,11,0.9294681549072266
30M,18000,Random,12,0.9449666738510132
30M,18000,Random,13,0.9439488649368286
30M,18000,Random,14,0.9269136190414429
30M,18000,Random,15,0.9345524907112122
30M,18000,Random,16,0.9112077355384827
30M,18000,Random,17,0.9229265451431274
30M,18000,Random,18,0.9227331876754761
30M,18000,Random,19,0.9376409649848938
30M,18000,Random,20,0.916169285774231
30M,18000,Random,21,0.9497275948524475
30M,18000,Random,22,0.9184238314628601
30M,18000,Random,23,0.9104885458946228
30M,18000,Random,24,0.9290985465049744
30M,18000,Random,25,0.9300029277801514
30M,18000,Random,26,0.9346647262573242
30M,18000,Random,27,0.934866189956665
30M,18000,Random,28,0.9261170625686646
30M,18000,Random,29,0.9484735727310181
30M,18000,Random,30,0.9279938340187073
30M,18000,Random,31,0.9208472967147827
30M,18000,Random,32,0.9197167754173279
30M,18000,Random,33,0.9406691789627075
30M,18000,Random,34,0.9499569535255432
30M,18000,Random,35,0.9249769449234009
30M,18000,Random,36,0.9359440803527832
30M,18000,Random,37,0.9340548515319824
30M,18000,Random,38,0.9283236265182495
30M,18000,Random,39,0.9503720998764038
30M,18000,Random,40,0.9354589581489563
30M,18000,Random,41,0.9253978133201599
30M,18000,Random,42,0.9437748193740845
30M,18000,Random,43,0.9124088883399963
30M,18000,Random,44,0.947618305683136
30M,18500,Global,-1,215.24598693847656
30M,18500,Frequency,0,1.6615082025527954
30M,18500,Frequency,1,1.6252385377883911
30M,18500,Frequency,2,1.583646535873413
30M,18500,Frequency,3,1.5312601327896118
30M,18500,Frequency,4,1.4744685888290405
30M,18500,Frequency,5,1.4393976926803589
30M,18500,Frequency,6,1.3872016668319702
30M,18500,Frequency,7,1.3454563617706299
30M,18500,Frequency,8,1.3038002252578735
30M,18500,Frequency,9,1.2622021436691284
30M,18500,Frequency,10,1.2268890142440796
30M,18500,Frequency,11,1.1921985149383545
30M,18500,Frequency,12,1.150089979171753
30M,18500,Frequency,13,1.116487979888916
30M,18500,Frequency,14,1.0765964984893799
30M,18500,Frequency,15,1.0672491788864136
30M,18500,Frequency,16,1.0374674797058105
30M,18500,Frequency,17,1.0076390504837036
30M,18500,Frequency,18,0.9689434170722961
30M,18500,Frequency,19,0.9582789540290833
30M,18500,Frequency,20,0.9334847927093506
30M,18500,Frequency,21,0.8992518186569214
30M,18500,Frequency,22,0.8941704034805298
30M,18500,Frequency,23,0.8652148246765137
30M,18500,Frequency,24,0.8413614630699158
30M,18500,Frequency,25,0.8224560618400574
30M,18500,Frequency,26,0.8034465909004211
30M,18500,Frequency,27,0.7826473116874695
30M,18500,Frequency,28,0.7634435892105103
30M,18500,Frequency,29,0.7428500652313232
30M,18500,Frequency,30,0.7221982479095459
30M,18500,Frequency,31,0.696052610874176
30M,18500,Frequency,32,0.6810081005096436
30M,18500,Frequency,33,0.6473076343536377
30M,18500,Frequency,34,0.6276397705078125
